movie_id,person_id,character
440472,229932,Maggie
81481,150903,Kang In-ho
317557,1267329,Nakku Harriet
14139,118303,El Joven
766475,6807,Inspector Stoppard
766475,3490,Leo Köpernick
766475,1716493,Richard Attenborough
429471,1230,William Mulligan
429471,21657,Jane Doe
4413,1038,Erica Bain
89492,22226,Pete
89492,41087,Debbie
89492,19537,Desi
256040,237045,"Mahendra ""Sivudu"" Bhubali / Amarendra Bhubali"
256040,85721,Avanthika
1059128,8784,William Lee
1059128,17881,Joe Guidry
300681,6384,William Foster
300681,59860,Mona Foster
676710,1223786,Malicia (voice)
676710,11207,Boss Man / Rat King (voice)
676710,59620,Peaches (voice)
535581,572541,Bobby Wiggins
535581,2887,Hermit Bob
347031,10980,Manny
347031,17628,Sarah
9036,8167,Jerry Shepard
13291,2203,Max Archer
23082,17835,Mark Bellison
23082,21007,Frank Fawcett
49021,976,Danny Bryce
49021,380,Hunter
49021,63312,Anne
69668,8784,Will Atenton
69668,3293,Libby Atenton
227306,85065,Louis Zamperini
227306,93210,Russel Allen 'Phil' Phillips
1729,18897,Old Hop / Lu Yan
1729,1336,The Silent Monk / The Monkey King
398173,139,Lady 1
95610,388,Dad
95610,7056,Dr Rawlings
335778,12763,Clavius
308187,16808,Clemens
324542,134,Vincent Downs
324542,11705,Jennifer Bryant
324542,35029,Doug Dennison
727340,73249,Park Pyong-ho
727340,2791233,Cho Yoo-jung
9767,4491,Brooke Meyers
9767,23532,Riggleman
1273,16828,Casey Jones (voice)
241239,25072,Abel Morales
241239,83002,Anna Morales
14435,49624,Tom Hanniger
77951,1372,Uncle Zack
77951,15033,Patchi (voice)
77951,5723,Alex (voice)
869626,1540069,Dean
302156,10859,Bill Pope
302156,1269,Jerico Stewart
302156,64,Quaker Wells
302156,2176,Dr. Franks
302156,90633,Jill Pope
302156,59860,Marta Lynch
301351,29222,Cole
18487,5292,Walter Garber
18487,8891,Ryder
18487,1241,Lt. Camonetti
18487,40481,Phil Ramos
18487,4691,Mayor
356305,17419,Ned Fleming
356305,17051,Laird Mayhew
12184,524,Anne Boleyn
12184,1245,Mary Boleyn
556694,17605,The Djinn
369192,54693,Billie Jean King
369192,4495,Bobby Riggs
531876,572541,Specialist Ty Michael Carter
333352,15735,Colonel Katherine Powell
42684,22821,Oliver
17609,5293,He
616584,2364949,Cry Baby
152584,121529,Emma
22972,1892,Roy Miller
22972,2039,Martin Brown
22907,8167,John Rahway
22907,17605,Gordon Jennings
257091,23659,James King
257091,55638,Darnell Lewis
7350,514,Edward Periman Cole
7350,192,Carter Chambers
624484,1118107,Federico Pavone
65086,10980,Arthur Kipps
65086,8785,Mr. Daily
75629,81244,Kaworu Nagisa (voice)
39451,380,Jack Byrnes
39451,7399,Greg Focker
39451,887,Kevin Rawley
39451,4483,Bernie Focker
77953,23659,Cam Brady
77953,58225,Marty Huggins
444539,2440,Mr. Brundish
35436,14606,Sidney Thomas
77866,13240,Chris Farraday
77866,3967,Kate Farraday
77866,1771,Tim Briggs
77866,572541,Andy
59962,368,Lauren
59962,2524,Tuck
59962,1844,Heinrich
7516,10859,Richard Messner
7516,1271,Stanley Locke
514439,6164,Brian Smith
72431,17419,Colonel William Mortamus
23047,2963,Behman
23047,2372,Felson
23047,1115,Hagamar
96936,10990,Nicki
96936,41087,Laurie
80585,500,Stacee Jaxx
8836,12214,Dana Scully
57157,6885,Mavis Gary
57157,17178,Buddy Slade
315664,5064,Florence Foster Jenkins
315664,933238,Kathleen Weatherley
55341,41229,Gaylen Brandon
14256,11664,Reese Holden
14256,23659,Corbit
14256,228,Don Holden
7978,1121,Lawrence Talbot
7978,4173,Sir John Talbot
7978,5081,Gwen Conliffe
8277,26510,Noah Levenstein
227783,18269,Grayson (voice)
227783,3896,Raccoon (voice)
227783,32747,King (voice)
453755,1019,H. Overgård
1317088,550843,Mia
1317088,227454,Virginia
626735,38673,Jackson Briggs
12819,15033,Humphrey (voice)
22897,5064,Jane Adler
22897,17697,Harley
1079485,1482026,Christopher Robin
12572,524,Rifka
12572,51329,Gus
12572,569,Writer
12572,10959,Jacob
12572,1271,Garry
845111,10912,Milady
2284,4483,Mr. Edward Magorium
2284,524,Molly Mahoney
2284,23532,Henry Weston
38408,6164,Sam
157354,135651,Oscar Grant
157354,62747,Officer Ingram
539892,6905,Mr. Snowcone
4148,6193,Frank Wheeler
4148,204,April Wheeler
4148,35029,Shep Campbell
597890,1459885,Sela
597890,72466,Richard
7347,52583,Capitão Nascimento
830788,1251069,Evie Alexander
830788,28848,Mr. Fields
974036,64295,Ed Schmitt
26505,1281,Arthur Montgomery
303858,1461,Lee Gates
303858,1204,Patty Fenn
303858,85065,Kyle Budwell
27579,1461,Jack / Edward
957304,1392137,Jamie
792614,6949,Andrew Blake
205022,35742,Rahul Mithaiwala
205022,53975,Meenamma Lochini Azhagusundaram
431530,18973,Amy Mitchell
431530,40462,Kiki
48988,887,Rick Mills
522924,1269,Enzo (voice)
522924,71070,"Avery ""Eve"" Swift"
44865,1337,Ip Man
60307,18324,Frank Heffley
277834,18918,Maui (voice)
277834,55936,Tamatoa (voice)
280996,1327,Sherlock Holmes
157851,1231,Havana Segrand
157851,11288,Jerome Fontana
283235,37625,Dennis Nash
283235,4784,Lynn Nash
155084,4451,Elliot Brindle
155084,2372,Det. Chilcoat
14405,69597,Chloe (voice)
14405,15555,Rachel Ashe Lynn
14405,1271,Delgado (voice)
2310,11701,Grendel's Mother
2310,4173,Hrothgar
2310,6949,Unferth
2310,2039,Wiglaf
12113,6193,Roger Ferris
12113,934,Ed Hoffman
12113,229932,Aisha
12113,25072,Bassam
13389,380,Turk
13389,1158,Rooster
13389,5723,Det. Simon Perez
13944,1813,Claire Summers
13944,17178,Eric
554230,1498158,Young Leda Caruso
554230,118545,Nina
554230,228,Lyle
9788,15033,Bartleby Gaines
9788,21007,Sherman Schrader
109410,3,Branch Rickey
10521,11661,Liv
10521,1813,Emma
10521,73457,Fletcher
405775,27428,Isaac
405775,56446,Matthews
222936,51329,Brian Gilcrest
222936,54693,Captain Allison Ng
222936,53714,Tracy Woodside
222936,17697,"John ""Woody"" Woodside"
301875,3292,Silas
301875,37917,Nia
1226406,690,Marvin Gable
3563,19292,Charles 'Chuck' Levine
3563,32895,Lawrence 'Larry' Valentine
3563,10860,Alex McDonough
119892,1341,Sun Wukong / Monkey King
466081,10882,Wilcox
466081,224513,Sofia
427900,368,Alice Kinney
427900,25703,Zoey Bell
169881,2282,Ibn Sina (Avicenna)
169881,1640,Barber
4566,1461,Michael Clayton
532710,29222,Andy McGee
150117,9827,Nat
150117,1772,Chloe
150117,39189,Danny
970347,1251069,Zee
970347,65731,Finn
16538,22226,Peter Klaven
16538,62861,Robbie Klaven
16538,18999,Oswald Klaven
27573,4491,Nicole Hurley
27573,17276,Milo Boyd
27573,60074,Sid
429300,237455,Richard Sharp
667216,1137824,Gabi Bauer
667216,72327,Alban Bauer
72207,5081,Violet Barnes
72207,73457,Alex Eilhauer
975773,1498158,Rose Gooding
445629,1373737,Saraya 'Paige' Knight
445629,17286,Julia 'Sweet Saraya' Knight
445629,18918,Dwayne 'The Rock' Johnson
393457,5292,Troy Maxson
393457,19492,Rose Maxson
518068,73249,King Yeomra
395458,1892,Gardner Lodge
395458,1231,Margaret Lodge / Rose
395458,25072,Bud Cooper
9975,23659,Ted (Man with the Yellow Hat) (voice)
9975,69597,Maggie (voice)
9975,26510,Clovis (voice)
751237,1121786,River
228194,15735,Madam Mallory
430231,583479,Aaron Smith
430231,1074560,Justin Smith
1088514,1231,Ingrid
1088514,1241,Damian
99770,16927,Obélix
99770,62531,Miss Macintosh
653851,83271,Thomas J. Hudner Jr.
15670,80602,Madea / Joe / Brian
15670,63522,T.T.
972230,3092,Grace
972230,1205,Howard
972230,34847,Michelle
972230,3905,Sam
934456,115440,Penny Jo Poplin
934456,42376,Ghost Eye
14564,7132,Galen Burke
351044,4495,Mark Hogancamp
351044,41087,Nicol
351044,9824,Deja Thoris
109443,23659,Ron Burgundy
109443,4495,Brick Tamland
109443,22226,Brian Fantana
109443,19152,Freddie Shapp
434555,34408,Lisa Roberts
82700,120724,Kitai Raige
82700,2888,Cypher Raige
82700,37153,Senshi Raige
350312,237045,Amarendra Bhubali / Mahendra Bhubali 'Shivudu'
523366,25663,Firedrake (voice)
523366,1281,Ben (voice)
834,3967,Selene
834,2440,Viktor
339259,10882,Lina von Osten
339259,85065,Jan Kubiš
339259,1115,Heinrich Himmler
438674,2461,Brett Ridgeman
438674,64856,'Biscuit'
947891,119592,Older Elliott
15159,1271,Vicenzo
15159,658,Pepperidge
59108,7399,Josh Kovacs
59108,776,Slide
29150,4688,Philadelphia Phil
72213,78040,Adam Mitchell
354859,25072,Mikael Boghosian
354859,3894,Chris Myers
249164,56734,Mia Hall
188207,78110,King Amphitryon
26022,35742,Rizwan Khan
26022,55061,Mandira Rathod Khan
29427,18082,David
18276,33235,Roy Eberhardt
18276,1462,Curly
8054,1810,Tony
8054,37625,Anton
8054,2887,Devil
999243,1442069,Chris
999243,2682376,Bobby
487297,83860,Will
347375,13240,James Silva
347375,62220,Alice Kerr
347375,6949,Bishop
58431,1016168,Elizabeth Bennet
397567,73249,King Yeomra
103332,3131,Mort
45657,55085,Kristen
292431,14597,Noé - Art Gallery Owner
326,2231,Neville Flynn
6973,2176,Hank Deerfield
6973,6885,Detective Emily Sanders
6973,17051,Sergeant Carnelli
758336,77234,Mira Ray
435800,1574909,White Bone Spirit
1262,23659,Harold Crick
1262,1579,Ana Pascal
1262,4483,Professor Jules Hilbert
1262,7056,Karen Eiffel
6575,1524,L'Chaim
542224,1481238,Gretel
9708,2963,Edward Malus
9708,9560,Sister Summersisle
9708,22290,Sister Honey
6537,19907,Laura
411728,2461,James Murray
411728,2228,Dr. William Chester Minor
411728,58502,Eliza Merrett
295884,99388,Christian
245842,517,King Louis XIV
245842,64439,Mermaid
42297,40462,Nikki
42297,2283,Sean
12573,72873,Larry Gopnik
250538,368,Carrie Davis
146198,204,Irina Vlaslov
146198,57755,Sergeant Detective Jeffrey Allen
9726,934,Max Skinner
1165,15735,The Queen
390051,1100,Roman Melnyk
9381,12835,Toorop
9381,1620,Sister Rebeka
9381,16927,Gorsky
284293,1231,Alice Howland
284293,7517,Anna Howland-Jones
152603,91606,Adam
152603,2954,Dr. Watson
314405,3136,Queen of Longtrellis
218778,4495,Ben Cooper
998846,85065,Blake
227156,5064,Chief Elder
227156,3897,Mother
227156,1121786,Fiona
274479,72129,Joy
274479,380,Rudy
274479,51329,Neil Walker
801688,237045,Bhairava
801688,53975,"SUM-80 ""Sumathi"""
724665,65717,Irwin 'Fletch' Fletcher
6023,17276,Gerry
6023,47296,William
398181,73421,Joe
503616,16866,Maya
177494,40462,Veronica Mars
10185,51329,Leon Kaufman
145135,18999,Edwin Pollard
14359,5064,Sister Aloysius Beauvier
14359,9273,Sister James
14359,19492,Mrs. Miller
484468,2406,Alfost
134411,18918,John Matthews
284536,13240,Jim Bennett
284536,1230,Frank
263341,1341,Silent Wolf
263341,1620,Yu Shu Lien
23830,116,Joanna Reed
23830,65731,Michael Reed
23830,19866,Alex Mann
23830,2171,Truman
7183,4587,Rowena Price
7183,62,Harrison Hill
7183,1771,Miles Haley
34769,57755,Arthur Poppington / Defendor
34769,47640,Roger Fairbanks
248574,130640,Megan Walsh
248574,1001657,Heather
248574,56731,Victoria Knox
248574,2231,Hardman
248574,1098962,Liz Larson
38778,22226,Tim Conrad
38778,4495,Barry
38778,55936,Kieran Vollard
38778,58225,Therman
618588,13240,Michael
618588,1489211,Leo
618588,928906,Helen
618588,1251069,Olivia
3683,11864,John 'Doc' Bradley
276905,60949,Norm (voice)
276905,2440,Socrates (voice)
295693,2219,Narrator / Older Tim Templeton (voice)
37821,15112,Mr. Kornfeldt
37821,11514,Mrs. Kornfeldt
37821,26723,Vivian
7461,10205,Rex Brooks
4858,2227,Carol Bennell
4858,8784,Ben Driscoll
4858,2954,Dr. Stephen Galeano
4643,1269,Ben Randall
295964,51329,Adam Jones
336000,57755,Rex Walls
336000,235416,Lori Walls
77948,73968,Will Shaw
77948,62,Martin
77948,10205,Jean Carrack
36865,144655,Kyon (voice)
1109255,64,John Cheever
1109255,119172,Greta Cool
340022,33192,Richard Rusk
340022,6885,Elaine Markinson
340022,71070,Sunny
113947,9994,Cheryl
113947,3905,Father Brendan
13022,65731,Neil
158011,4587,Jordan Turner
42949,1281,Arthur Montgomery
489931,55089,Warren Lipka
102362,72466,Victor
145220,17835,Dominic Badguy
266294,5723,Dave
449985,57207,Payu
449985,78110,Collins
449985,64856,Devereaux
331313,65717,Tim Jones
331313,52848,Karen Gaffney
331313,58225,Jeff Gaffney
331313,90633,Natalie Jones
48034,54291,Eric
13856,4688,Les Franken
82525,27428,Ben
82525,8891,Dennis
82525,3136,Elena
82525,1121,Lado
62837,192,Dr. McCarthy
532408,164094,Rita Billings
325133,19274,Mac Radner
325133,29222,Teddy Sanders
325133,9827,Kelly Radner
325133,56734,Shelby
325133,54697,Pete
75900,1812,Marilyn Monroe
75900,11181,Sir Laurence Olivier
1440,204,Sarah Pierce
1440,17178,Brad Adamson
1440,6161,Kathy Adamson
681887,62,James Ford
76489,63522,Lydia
531499,10959,Creeper
531499,177231,Favi
1239655,22226,Austin Carmichael
1239655,51072,Tami Waterman
239678,23532,Judd Altman
239678,9827,Penny Moore
200505,1269,Sonny Weaver Jr.
9030,56731,Sydney Wells
9030,56734,Alicia Millstone
1202479,6949,Alfred Moretti
23706,51329,Steve
23706,18277,Mary Horowitz
11887,29222,Troy Bolton
365222,1341,Ip Man
1280672,74688,Dreux
9676,1245,Kay Lake
271969,192,Sheik Ilderim
32823,21007,Aaron Green
32823,9827,Jackie Q
555285,53714,Barbara Simon
555285,227564,Herbert Simon
441384,10297,Moondog
441384,19767,Lingerie
441384,52848,Minnie
441384,29222,Flicker
460555,1816461,Gu Shun
914206,121529,Gabrielle
321741,2888,Dr. Bennet Omalu
12163,3141,Cassidy
9766,18918,Sean Porter
1056360,2954,Thelonious 'Monk' Ellison
664341,1813,Rebecca
664341,164094,Mrs. Polk
493551,25072,Peter Malkin
493551,2282,Adolf Eichmann
13001,2222,Maj. Gen. Henry Landry
388399,13240,Sgt. Tommy Saunders
388399,1230,Commisioner Ed Davis
388399,18999,Sgt. Jeffrey Pugliese
388399,4724,Richard DesLauriers
388399,11705,Carol Saunders
40807,24045,Adam Lerner
40807,19274,Kyle Hirons
40807,84223,Katherine McKay
809140,13240,Father Stuart 'Stu' Long
809140,2461,Bill Long
27569,18269,John Crowley
27569,3,Dr. Robert Stonehill
432301,51072,Mary Jo Kopechne
432301,6905,Joseph Kennedy
438808,10297,Richard Wershe Sr.
438808,10431,Alex Snyder
765897,1028899,Teresa LeRette
4960,1812,Claire Keen
766798,955,Janis
266396,2228,Jim Terrier
266396,17605,Barnes
246741,55936,Vladislav
246741,55934,Viago
35169,18269,Dan Sanders
50022,52049,Arcot 'Thorny' Ramathorn
376866,524,Jackie Kennedy
376866,45400,Nancy Tuckerman
22954,192,Nelson Mandela
22954,1892,Francois Pienaar
1026436,974169,Cairo Sweet
164457,3894,Russell Baze
164457,8691,Lena Taylor
164457,57755,Harlan DeGroat
164457,5293,John Petty
8967,287,Mr. O'Brien
8967,83002,Mrs. O'Brien
8967,2228,Jack
4349,134,Ronald Fleury
4349,23532,Adam Leavitt
323675,55638,Ben Barber
241251,16866,Claire Peterson
301355,658,Preston
298382,204,"Myrtle ""Tilly"" Dunnage"
976576,939337,Kei
976576,83356,Sir John
353069,4491,Sandy
353069,1204,Miranda Collins
353069,11661,Jesse
109421,1922,Dr. Victoria Siebert
109421,38673,Martin Taylor
328111,55638,Snowball (voice)
217993,11705,Diana Prince / Wonder Woman (voice)
217993,1328,Shazam (voice)
906221,38673,Mike Lane
906221,3136,Maxandra Mendoza
501841,135651,Charles King
203739,562730,Dimitri Belikov
203739,18182,Headmistress Kirova
381890,1574909,Mermaid Shan
381890,26760,Uncle Rich
383785,18897,Dr. Jack Chan
9038,7399,Eddie Cantrow
9038,11705,Miranda
9870,40462,Sarah Marshall
9870,18973,Rachel Jansen
9870,21007,Matthew Van Der Wyk
87499,27578,Izzy
87499,83860,Thumbs
64639,11006,David Sumner
64639,7517,Amy Sumner
6877,10297,Tripp
6877,11664,Kit
6877,51329,Demo
44603,1892,George Lonegan
152760,1461,Lt. Frank Stokes
152760,1892,Lt. James Granger
152760,1230,Sgt. Walter Garfield
152760,112,Claire Simone
198277,103,Dan Mulligan
198277,116,Gretta James
198277,130640,Violet Mulligan
14047,5292,Melvin B. Tolson
14047,77277,Henry Lowe
14047,59017,Samantha Booke
59861,31,Larry Crowne
59861,1204,Mercedes Tainot
59861,17419,Dean Tainot
168530,55638,Ben Barber
168530,5723,Santiago
399796,1782117,Maddie Miles
513691,78110,French
513691,54649,Sue
129139,119592,Brandy Klark
71688,5064,Margaret Thatcher
71688,388,Denis Thatcher
70695,63,Sue-Ann
70695,3905,Ray
17335,17605,Derek Charles
17335,17303,Lisa Sheridan
285783,24045,Philippe Petit
285783,2282,Papa Rudy
9963,18277,Linda Hanson
284276,4491,Claire Bennett
284276,84223,Nina Collins
284276,65731,Roy Collins
34803,2632,Aaron
34803,8691,Elaine
34803,11006,Oscar
22971,71070,Savannah Lynn Curtis
22971,38673,John Tyree
345914,23659,Scott Johansen/The Butcher
339397,44735,Bobby Dorfman
339397,37917,Vonnie Sybil
339397,4495,Phil Stern
340674,206,Tadek Pietrzak
392982,11661,Eleanor Strubing
663870,1019,Markus
551271,3895,Lord Boreš
551271,1844,Rožmberk
354861,887,Kyle Reynolds
354861,18999,Ronald Hunt
32740,78749,Krishna Mehra / Krrish / Rohit Mehra
32740,77234,Priya
26171,380,Frank Goode
26171,69597,Rosie
26171,3967,Amy
26171,6807,Robert
583406,206919,Fred Hampton
583406,88124,Roy Mitchell
172391,3896,Phango (voice)
449924,1341,Ip Man
449924,78110,Barton Geddes
1029235,1372369,Azrael
4723,18918,Boxer Santaros / Jericho Cane
44945,19492,Gail Friedman
646683,934,Anthony Miller
646683,65731,Joe
24418,27972,Steve
24418,3136,Madame Truska
340945,2963,Captain McVay
27586,37917,Joan Jett
27586,501,Cherie Currie
316152,10297,Newton Knight
1247,1892,Edward Bell Wilson
1247,11701,Margaret Ann Russell
1247,380,Bill Sullivan
1247,4517,Joseph Palmi
579583,3141,Margie Carlin
480001,44735,Casey
5038,1245,Cristina
5038,955,María Elena
199373,2963,Jack Halcombe
88794,6193,John Edgar Hoover
88794,6164,Charles Lindbergh
12289,1337,Zhou Yu
8676,10297,Ben 'Finn' Finnegan
8676,11661,Tess Finnegan
384682,23532,Josh Parker
384682,4491,Carol Vanstone
112336,4173,Alfred Hitchcock
112336,15735,Alma Reville
112336,1245,Janet Leigh
112336,72873,Lew Wasserman
242090,45407,Ethan
210479,2524,Ivan Locke
210479,1136406,Eddie (voice)
1251,72202,Lieutenant Ito
282984,73421,Abe
282984,54693,Jill
68812,1920,Deborah Kuklinski
68812,16828,Robert Pronge
68812,14409,Josh Rosenthal
68812,17051,Marty Freeman
458737,569,Pastor Ernst Toller
458737,71070,Mary Mensana
335788,18999,Levin
309886,2461,John Link
309886,3905,Kirby Curtis
392572,35070,Rustom Pavri
245698,2219,Bobby Fischer
245698,72873,Paul Marshall
38319,17051,Fabious
38319,524,Isabel
38319,11664,Belladonna
14098,10696,Marnie Watson
513045,543530,Vic Manning
97614,59315,Liza
97614,56365,Jay
97614,51072,Hanna
273895,1771,Lee White
844417,3896,Philip Marlowe
844417,9824,Clare Cavendish
370755,229932,Laura
14756,1341,Yip Man
2728,18999,Candidate Welles
10199,4483,Roscuro (voice)
10199,10990,Princess Pea (voice)
10199,10205,The Narrator (voice)
339103,8891,John Gotti
26963,2039,Abbot Cellach (voice)
44639,1892,Narrator
318781,10990,Lena
55787,11288,Jacob Jankowski
55787,368,Marlena Rosenbluth
55787,27319,August Rosenbluth
293768,4587,Karla Dyson
6615,30614,Lars Lindstrom
3509,6384,Bob Arctor
3509,3223,James Barris
3509,57755,Ernie Luckman
3509,1920,Donna Hawthorne
38356,10959,Sam Witwicky
38356,1241,Simmons
13825,8167,Ben Garvey
13825,15555,Lisa Garvey
13825,1817,Julie Ingram
86597,10860,Julia Denning
416144,76788,Arjun
72358,776,Jack McCall
87492,4495,John du Pont
87492,38673,Mark Schultz
87492,103,David Schultz
10316,30614,Stephen Meyers
10316,1461,Mike Morris
10316,3141,Ida Horowicz
300168,18897,Huo Han
300168,3490,Tiberius
594718,80999,Colonel Semiradov
814889,4587,Momma
15213,3026,Screwie (voice)
15213,3905,Lefty Maginnis (voice)
15213,9208,Mr. Robinson (voice)
144336,1100,"John ""Breacher"" Wharton"
144336,65731,"James ""Monster"" Murray"
23514,85,Paul Kemp
23514,55085,Chenault
23514,1771,Moberg
8090,2882,Agent Jennifer Marsh
271674,1812,Lucille Angellier
399019,72466,Corporal McBurney
399019,2227,Miss Martha
399019,205,Edwina
399019,18050,Alicia
49494,38673,Marcus Aquila
1016084,1144092,Doug Fregin
338964,879,Willie Soke
506072,1253360,Ezra
506072,45405,Damon
12797,17835,Dr. Bertram Pincus
958006,139,Patrice
958006,2231,Gordon
958006,1903874,Grace
86825,2227,Evelyn 'Evie' Stoker
86825,1247,Charlie Stoker
80389,2461,Driver
15189,34847,Andi
1523,12214,Sarah Merrit
383809,1295604,Self
151368,109,Nick Chambers
151368,74251,Jill Goddard
18162,23659,Dr. Rick Marshall
18162,62863,Chaka
16353,57207,Tien
153158,84714,Armando / Eusebio / Lechuga / Clark (voice)
345922,95101,Andy Campbell
100241,63312,Terra
100241,2440,Naberius
445954,3131,Frank Valera
445954,1372,Strode
37950,29222,Charlie St. Cloud
37950,326,Louise St. Cloud
38358,572541,Caleb Sweetzer
220882,55085,Nicola Six
220882,587020,Guy Clinch
220882,879,Samson Young
220882,85,Chick Purchase
615904,16866,Kat Valdez
615904,887,Charlie Gilbert
9682,40462,Mattie
9682,19211,Dexter
290512,17605,Dr. Ben Bass
290512,204,Alex Martin
290512,2222,Walter
10067,3223,Dr. Kozak
37034,1620,Dr. Yu
38363,2228,Joseph Wilson
296360,3967,Lady Susan Vernon
102207,4275,Dan Geraldo
13813,8784,Tuvia Bielski
83686,51329,Rory Jansen
83686,8691,Dora Jansen
83686,16940,The Old Man
83686,59315,Danielle
83686,18999,Mr. Jansen
264656,2176,George Briggs
264656,1462,The Freighter
43959,9994,Cheri Hamilton
511322,15735,Betty McLeish
511322,1327,Roy Courtnay
567604,10859,Wade Wilson / Deadpool / Juggernaut (voice)
567604,16851,Cable
567604,54882,Vanessa
122857,15111,Luc Deveraux
122857,78110,John
122857,16644,Andrew Scott
72113,1038,Penelope Longstreet
72113,204,Nancy Cowan
72113,27319,Alan Cowan
12177,56731,Jane Bullard
37495,81840,Faisal
11199,8891,Woody Stevens
11199,3905,Dudley Frank
98548,9281,Frankie Davis
98548,59315,Hannah
98548,45407,Ted
64720,83002,Samantha LaForche
67660,55638,Cedric Ward
10748,66441,Annabelle Fritton
10748,59620,Kelly Jones
10748,17286,Miss Dickinson
46528,7517,Lynne
68817,1533,Vi Moore
13185,76242,Sam
13185,3292,Blake
73567,10297,Killer Joe Cooper
581032,31,Captain Jefferson Kyle Kidd
581032,1175743,Almay
231576,5367,Aidan Bloom
231576,11661,Sarah Bloom
231576,125025,Grace Bloom
397422,1245,Jess
397422,37153,Blair
242310,2963,Paul Maguire
208134,5953,Gloria
457335,10980,Miles
457335,1372369,Nix
629017,1972974,Zoe Hull
7972,569,Hank Hanson
7972,3141,Gina Hanson
67913,2039,Sergeant Gerry Boyle
266285,1019,Jon Jensen
266285,10912,Madelaine
266285,47296,Henry Delarue
2447,25072,Joseph
2447,8785,Herod
49009,228,Mr. Smith
49009,72466,Valka
1259,112,Sheba Hart
1259,2440,Richard Hart
97430,150,Blacksmith
97430,934,Jack Knife
97430,543530,Brass Body
97430,140,Madame Blossom
124459,4495,Burt Wonderstone
124459,59315,Jane
124459,206,Steve Gray
124459,4691,Doug Munny
46261,3897,Kim
41505,1231,Cara Harding
140823,7056,P.L. Travers
140823,31,Walt Disney
140823,72466,Travers Robert Goff
140823,17881,Richard Sherman
87496,4135,Jim Grant
87496,10959,Ben Shepard
87496,1733,Donal Fitzgerald
87496,2039,Henry Osborne
472451,2227,Nancy Eamons
472451,934,Marshall Eamons
472451,33192,Victor Sykes
472451,1642789,Chloe
5820,326,Sarah Ballentine
785663,1462,Henry
446696,25072,Will Dempsey
446696,59315,Abby Dempsey
446696,3131,Vincent Saccione
446696,2231,Self
1858,10959,Sam Witwicky
1858,19537,Mikaela Banes
76494,16866,Holly
76494,84223,Rosie Brennan
76494,6941,Jules Baxter
76494,9281,Wendy Cooper
429189,204,Ginny
243940,45407,Frank Walton
243940,59315,Zoe McConnell
243940,55089,Clay
15616,56457,Private Vicky Castillo
65650,454,Jimmy
626872,25002,Park Jae-hyuk
590995,11705,Helen
256917,934,Joshua Connor
256917,18182,Ayshe
187596,9281,Meghan
187596,11006,Gordon
1989,3293,Sue Lynne
1989,524,Leslie
82505,72129,Elissa Cassidy
9966,37917,Jess
2001,73421,Bobby Green
2001,13240,Joseph Grusinsky
16614,44735,James Brennan
16614,37917,Em Lewin
16614,10859,Mike Connell
152737,5064,Violet Weston
152737,1204,Barbara Weston
152737,3061,Bill Fordham
13788,64,Rabbi Joseph Sendak
13788,17605,Arthur Wyndham
71864,33192,Jim Green
71864,1121786,Joni Jerome
536743,206919,Slim
182560,6885,Libby Day
182560,3292,Lyle Wirth
182560,56734,Young Diondra Wertzner
87826,32895,Scott Voss
87826,3136,Bella Flores
70074,16483,James Bonomo
70074,164945,Lisa Bonomo
70074,117642,Keegan
440597,125025,Clare Shannon
109491,16940,Macon Ravenwood
109491,19492,Amma Treadeau
64689,287,Jackie Cogan
64689,4691,Mickey
284564,41229,Venus Virgo
523781,27740,Paul
523781,1271,Father Patrick
48171,4173,Father Lucas Trevant
48171,8785,Father Xavier
77883,47296,Clyde Brenek
864692,35742,Pathaan
864692,53975,Rubina Mohsin
8373,10959,Sam Witwicky
8373,19537,Mikaela Banes
550231,3897,Miranda Wells
550231,6164,Bray Johnson
84329,11006,Hunter
3902,3894,Jack / Pastor John
3902,112,Jude
3902,1205,Billy
3902,1810,Robbie
10118,5958,Tanzie Marchetta
121824,1158,"Valentine ""Val"""
157834,27319,Qohen Leth
157834,11207,Joby
157834,1892,Management
11835,4724,Nick Hume
11835,1230,Bones Darley
294016,17419,Dalton Trumbo
294016,18050,Niki Trumbo
294016,1230,Frank King
346808,18182,Alexis Farraday
346808,192,Senator
11652,13240,Vince Papale
11652,9281,Janet Cantrell
74534,2440,Douglas Ainslie
74534,76788,Sonny Kapoor
380124,80602,"Mabel ""Madea"" Simmons / Uncle Joe Simmons / Brian Simmons"
11172,69597,Sophie Fisher
67308,122158,Ruizhu
13018,3061,Jonathan McQuarry
13018,6968,Wyatt Bose
13018,1812,S
693113,19537,Rebecca Lombardo
693113,62,Karl Helter
749274,190,Mike Milo
48231,116,Sabina Spielrein
190955,18973,Natalie
190955,8691,Vanessa
84341,17628,Kate Hannah
12193,368,Kate
524348,65717,Denis McDonough
84174,205,Regan Crawford
84174,52848,Katie Lawrence
84174,11006,Trevor Graham
377447,18897,Ma Yuan
257440,130640,Cate Barrow
101173,5469,Caius Martius Coriolanus
101173,17276,Tullus Aufidius
101173,83002,Virgilia
9900,1817,Samantha
829051,380,Salvo Maniscalco
504562,819,Lionel Essrog
504562,62,Frank Minna
504562,5293,Paul Randolph
34653,1231,Charley
34653,3292,Kenny
34653,1247,Jim
44982,976,Jasper
23742,62,Jimmy Monroe
777270,8785,Pop
74387,26510,Dr. Glatt
